accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,precision_benign,recall_benign,f1_benign,macro_f1,FAR,MCC,TP,FP,FN,TN,roc_auc,pr_auc,fold,train_time_s,inference_us_per_flow,throughput_flows_s
0.9222532069157836,0.8682661870976921,0.8934426229508197,0.7650912494150679,0.8243004789513486,0.9296426068675543,0.9714411247803163,0.9500823605242427,0.8871914197377957,0.028558875219683654,0.7786070372680178,1635,195,502,6633,0.9692685832977646,0.9259704041186749,0,1.5120267530001001,8.50096385949642,117633.71972025278
0.9242610150585611,0.8726891984900651,0.8941112911939492,0.774087932647334,0.8297819002256205,0.9321057070565083,0.9712904643327962,0.9512947421275375,0.8905383211765789,0.02870953566720375,0.7847574795525437,1655,196,483,6631,0.9708384265797652,0.9267784641243837,1,1.4436589540000568,6.906936865649121,144781.98070310854
0.9229224762967094,0.868597838906022,0.8968732857926495,0.764733395696913,0.8255491037616763,0.9295715485858304,0.9724622821151311,0.9505333237883886,0.8880412137750324,0.027537717884868904,0.7805456808245792,1635,188,503,6639,0.9720379571949433,0.9272375937559312,2,1.551977930999783,7.084579475901084,141151.63834375795
0.9240294511378849,0.8740972064524828,0.8888888888888888,0.7786616752456715,0.8301322025442753,0.9333051325437112,0.9695327376592939,0.9510740714131762,0.8906031369787257,0.03046726234070602,0.7843219830909605,1664,208,473,6619,0.9713773773503442,0.9311139764632935,3,5.269678016999023,10.193143797514754,98105.15969016502
0.9245872378402499,0.8762314762347388,0.8867125463208047,0.7838090781469349,0.8320914058618977,0.9346996466431096,0.9686538743225428,0.9513739030355345,0.8917326544487161,0.031346125677457155,0.786182067915604,1675,214,462,6613,0.9707161735461038,0.9254291162688992,4,1.482324315000369,10.368156403361704,96449.16232897165
0.9237032905744562,0.8693788945789847,0.8993952721275426,0.7655591951333646,0.8270980788675429,0.9298908480268682,0.9731985940246046,0.9510519536281666,0.8890750162478548,0.02680140597539543,0.7827142394927171,1636,183,501,6645,0.9701149016450472,0.9277851885701268,5,1.505040767000537,7.4015511434383185,135106.81485819738
0.9202453987730062,0.8668401122325198,0.8852192744991879,0.764733395696913,0.820577164366374,0.929334082607474,0.9689468287681265,0.9487271423449265,0.8846521533556502,0.031053171231873445,0.773059952319849,1635,212,503,6615,0.9685891996273532,0.9216341060978511,6,1.465202336999937,6.815081316371574,146733.39224841577
0.9270496374790853,0.8769295359604323,0.8997844827586207,0.7811038353601497,0.8362543815723585,0.9341679561119708,0.9727552365607148,0.9530711825487945,0.8946627820605766,0.02724476343928519,0.7928950823363237,1670,186,468,6641,0.9722284186913706,0.9310685348566393,7,1.4872397540002567,6.7864843279860105,147351.69959447393
0.9219098616688978,0.8736700783224746,0.8775617446137677,0.7814693495554516,0.8267326732673267,0.9338620591984138,0.9658708070894976,0.9495967741935484,0.8881647237304375,0.03412919291050242,0.7787230525972865,1670,233,467,6594,0.9720980768164392,0.9258748884437368,8,1.501806370999475,6.93889290491141,144115.20882419028
0.9267068273092369,0.8737653879052036,0.9061470911086718,0.7725783809078147,0.8340490022733014,0.9319518342201064,0.9749523949025927,0.9529672847018398,0.8935081434875706,0.025047605097407354,0.7915205239644074,1651,171,486,6656,0.9718405935747838,0.9306727682305463,9,1.4683827940007177,6.735275546621605,148472.0250980076
0.9257110987172337,0.8751978557833513,0.8960689283791061,0.7786616752456715,0.8332498748122183,0.9334552616769837,0.9717340363210311,0.9522101033295063,0.8927299890708623,0.028265963678968952,0.7889685639231337,1664,193,473,6635,0.9704016109175273,0.9262070533184131,10,5.335297629000706,6.966783045231738,143538.27204141632
0.9230340211935304,0.872204823389439,0.8879957127545552,0.775023386342376,0.8276723276723277,0.932243978025074,0.9693862604365021,0.950452391210685,0.8890623594415064,0.030613739563497878,0.7814053611841169,1657,209,481,6618,0.9706162785933747,0.9263821833948023,11,1.4940067540010205,6.765394422695211,147811.04212422518
0.9230340211935304,0.8718835737647099,0.888829215896885,0.774087932647334,0.8275,0.9320005631423343,0.9696792148820859,0.9504666188083274,0.8889833094041637,0.030320785117914164,0.7813489766827649,1655,207,483,6620,0.9692662970982848,0.9244469832999755,12,1.432407616999626,6.800792303445478,147041.6909355357
0.9196787148594378,0.8635256567159257,0.8903581267217631,0.756200280767431,0.8178137651821862,0.92712267449993,0.9708510326644206,0.9484831139095592,0.8831484395458726,0.02914896733557932,0.7709413014189566,1616,199,521,6628,0.9703035080712239,0.9251391753624452,13,1.5130110800000693,6.83288386866218,146351.08970405953
0.9251450245426149,0.876436935043966,0.8894792773645058,0.7833411324286382,0.8330430455337149,0.9346229878565377,0.9695327376592939,0.9517578546265009,0.8924004500801079,0.03046726234070602,0.7876833512047837,1674,208,463,6619,0.971256603898515,0.9294645729401172,14,1.5241849630001525,7.881885207465788,126873.20021519618
