accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,precision_benign,recall_benign,f1_benign,macro_f1,FAR,MCC,TP,FP,FN,TN,roc_auc,pr_auc,fold,train_time_s,inference_us_per_flow,throughput_flows_s
0.9772225827384815,0.9799976872802081,0.9241766658156753,0.985302123026674,0.9537610328020024,0.995301487862177,0.9746932515337423,0.9848895776830686,0.9693253052425355,0.02530674846625767,0.9395183737107485,3620,297,54,11439,0.993944127454331,0.9718035198758959,0,49.93868373600026,22.23815515897467,44967.75891935573
0.9768981181051265,0.9789432800136852,0.9249487704918032,0.9828524768644529,0.9530219055159673,0.994524595863028,0.9750340831629175,0.9846829016435763,0.9688524035797719,0.02496591683708248,0.9384834468089542,3611,293,63,11443,0.9939739409450293,0.972240498418537,1,48.53615734699997,23.926210772236168,41795.16804894129
0.9792342634652823,0.9803835348451637,0.933781686497672,0.9825802939575394,0.9575596816976127,0.9944559944559944,0.978186775732788,0.9862542955326461,0.9719069886151295,0.021813224267211998,0.9443623227903575,3610,256,64,11480,0.994923253047725,0.976748492675026,2,49.53822307499968,63.17563646982336,15828.88682851122
0.9778066190785204,0.9795397353647417,0.9282776349614396,0.9828524768644529,0.9547858276044421,0.99453125,0.9762269938650306,0.9852941176470589,0.9700399726257505,0.023773006134969327,0.9407693962780052,3611,279,63,11457,0.9941290151617198,0.9721182954020195,3,48.530070232999606,63.22740642440723,15815.92629765021
0.9783892530339412,0.9791743197572782,0.9322121604139716,0.9806750136091453,0.9558296856346996,0.9938496188496189,0.9776736259054112,0.9856952618239615,0.9707624737293306,0.022326374094588836,0.9420669011613195,3603,262,71,11473,0.9945431908001018,0.974469439285347,4,50.18493655900011,24.750528262700094,40403.17804073033
0.9795587280986372,0.981250967112067,0.9334193548387096,0.9844855743059336,0.9582726188899192,0.9950585175552665,0.9780163599182005,0.9864638391130591,0.9723682290014892,0.02198364008179959,0.9453368437036138,3617,258,57,11478,0.9948201987918567,0.9752757421147046,5,51.49059576899981,33.974605386104166,29433.748784879383
0.9794289422452953,0.9816331967038223,0.9318240288139954,0.9858464888405009,0.9580743287924878,0.9954872862969713,0.9774199045671438,0.9863708671911948,0.9722225979918413,0.02258009543285617,0.9451178900396715,3622,265,52,11471,0.9947929944164469,0.9763082303064454,6,51.09895784599985,24.68062680077118,40517.60954339919
0.9759896171317326,0.9774119496645304,0.9238070805541303,0.9801306477953184,0.9511357633386159,0.9936587908269632,0.9746932515337423,0.984084652443221,0.9676102078909185,0.02530674846625767,0.9359585144724258,3601,297,73,11439,0.9938619577168399,0.972553897405595,7,46.099083909,22.834230110298435,43793.90043673911
0.9778066190785204,0.9795397353647417,0.9282776349614396,0.9828524768644529,0.9547858276044421,0.99453125,0.9762269938650306,0.9852941176470589,0.9700399726257505,0.023773006134969327,0.9407693962780052,3611,279,63,11457,0.9937552043152957,0.9704317192041562,8,49.464776688000256,49.05706262166891,20384.424720086925
0.977415795963398,0.978722173733642,0.9281668383110195,0.9812193794229722,0.9539560730351945,0.9940130151843818,0.9762249680443119,0.9850386930352537,0.969497383035224,0.023775031955688114,0.9396466825766907,3605,279,69,11456,0.9941617752216836,0.9729887850826945,9,45.6443199119999,50.41490862484773,19835.402409261435
0.9802725502920182,0.9816261231023731,0.9363024339720352,0.9842133913990201,0.9596602972399151,0.9949774852788361,0.9790388548057259,0.9869438240852088,0.973302060662562,0.020961145194274028,0.947131181021814,3616,246,58,11490,0.9949257809905379,0.977354732366946,10,51.15132945999994,32.128098961731524,31125.402134471813
0.9796885139519792,0.9814296625191706,0.9336774193548387,0.9847577572128471,0.9585375546429991,0.9951452102297356,0.9781015678254942,0.9865497829917064,0.9725436688173528,0.021898432174505794,0.9456878608727832,3618,257,56,11479,0.9954458298498745,0.9784258784822143,11,57.20766034799999,28.639100324472956,34917.29798318666
0.9776768332251785,0.981043814954215,0.9240957717778909,0.9874795862819815,0.9547368421052631,0.9959944270289098,0.9746080436264485,0.9851851851851852,0.9699610136452241,0.025391956373551464,0.9408546108044595,3628,298,46,11438,0.993788079167933,0.9713289885819769,12,52.63924182499977,68.4687476963297,14605.203595006096
0.9746268656716418,0.9762368041385161,0.9194991055456172,0.9793140990745781,0.9484644787135891,0.9933895798904062,0.973159509202454,0.9831704902509362,0.9658174844822627,0.026840490797546013,0.9324711149266371,3598,315,76,11421,0.9930363872552348,0.9669058246607336,13,50.54496664399994,28.64550330952913,34909.49309546057
0.9770264131351808,0.9779056250129017,0.9280556988138216,0.9795862819814916,0.953125,0.9934957939467522,0.9762249680443119,0.9847846643170292,0.9689548321585146,0.023775031955688114,0.9385250578746575,3599,279,75,11456,0.9940078474959287,0.9717975025056871,14,49.4917572090003,33.830215198917834,29559.37448579955
