accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,precision_benign,recall_benign,f1_benign,macro_f1,FAR,MCC,TP,FP,FN,TN,roc_auc,pr_auc,fold,train_time_s,inference_us_per_flow,throughput_flows_s
0.9126603457891801,0.8802935160048675,0.8157649253731343,0.8184370613008891,0.8170988086895585,0.9431168450373846,0.9421499707088459,0.942633159938457,0.8798659843140078,0.05785002929115407,0.7597339227669314,1749,395,388,6433,0.8802935160048674,0.7109316682012636,0,1.553355675999228,3.4207291689285064,292335.33279491856
0.9155605131065254,0.8825571936005485,0.825247291568535,0.8194574368568756,0.8223421731987797,0.9435837474422684,0.9456569503442215,0.944619211354159,0.8834806922764693,0.054343049655778526,0.7669704618001489,1752,371,386,6456,0.8825571936005484,0.719311360494725,1,1.5032062979998955,4.1849477969819215,238951.60668937725
0.9185722253206916,0.8887108812297181,0.8277467411545624,0.8316183348924229,0.8296780214652356,0.9471908464133784,0.9458034275670133,0.9464966285546761,0.8880873250099559,0.05419657243298667,0.7761786811830973,1778,370,360,6457,0.8887108812297181,0.7285255294471359,2,1.2297881800004689,2.6031344116441617,384152.2725552967
0.9123159303882196,0.881194703049132,0.8125867653863952,0.8217126813289658,0.8171242438343416,0.943995296192856,0.9406767247692984,0.9423330887747615,0.8797286663045516,0.059323275230701626,0.759480183146345,1756,405,381,6422,0.8811947030491322,0.7102161965183003,3,1.0605865210000047,2.9564630745468667,338242.0056618731
0.9116465863453815,0.8815589426195186,0.8089113458888378,0.8240524099204493,0.8164116828929068,0.9445999705318993,0.939065475318588,0.9418245923314236,0.8791181376121652,0.06093452468141204,0.7582993882963878,1761,416,376,6411,0.8815589426195186,0.7085309040095401,4,1.1389940499993827,2.7886696786742435,358593.92299033713
0.9151143335192415,0.887852093515676,0.8132969034608379,0.8357510528778662,0.8243711054696515,0.9481459595213473,0.9399531341534857,0.9440317717143487,0.8842014385920001,0.06004686584651435,0.7685404459105721,1786,410,351,6418,0.887852093515676,0.7188660021538642,5,1.0688562830000592,3.459337981107356,289072.6507387676
0.9118795315114333,0.8815859427357643,0.8100275988960441,0.823666978484565,0.8167903525046383,0.9444853482550435,0.9395049069869635,0.9419885445733588,0.8793894485389986,0.060495093013036474,0.7588300656207392,1761,413,377,6414,0.8815859427357644,0.7092454109733177,6,1.1770732300001328,2.677276185181464,373513.9488166854
0.9136642498605689,0.8806696379573594,0.8198874296435272,0.8175865294667914,0.818735362997658,0.9429240450753695,0.9437527464479274,0.9433382137628111,0.8810367883802346,0.056247253552072655,0.7620750198123041,1748,384,390,6443,0.8806696379573594,0.7138314279158781,7,1.0381273580005654,2.545883770157454,392790.90888668236
0.9122043730477465,0.8780675137304403,0.8177966101694916,0.812821712681329,0.8153015724008449,0.9415204678362573,0.9433133147795518,0.9424160386332041,0.8788588055170246,0.05668668522044822,0.7577243823643215,1737,387,400,6440,0.8780675137304405,0.7093457774921524,8,1.0322969849994479,2.3943806335840643,417644.54071077873
0.9156626506024096,0.887731686080325,0.8160183066361556,0.8343472157229761,0.8250809810273022,0.9477799085410827,0.941116156437674,0.9444362781125973,0.8847586295699498,0.05888384356232606,0.7696086925130374,1783,402,354,6425,0.887731686080325,0.7203339006482973,9,1.0868017100001452,2.7702714189358892,360975.4600811345
0.9143335192414948,0.8829993840222443,0.8185202419730107,0.8231165184838559,0.8208119458702753,0.9445422535211268,0.9428822495606327,0.9437115215479331,0.8822617337091042,0.05711775043936731,0.7645292221291887,1759,390,378,6438,0.8829993840222443,0.7159015028797147,10,1.1981902110001101,3.941989960968805,253678.98191050556
0.9113218070273285,0.8865203684868164,0.799109131403118,0.8391019644527596,0.8186173853524983,0.9488095238095238,0.933938772520873,0.9413154203882779,0.8799664028703881,0.066061227479127,0.7603759520276197,1794,451,344,6376,0.8865203684868164,0.7089054864789086,11,1.5127584470001239,4.651262576674958,214995.38749215676
0.9156720580033464,0.8866460525210593,0.8181399631675875,0.8311506080449018,0.8245939675174014,0.946857058736935,0.9421414969972169,0.9444933920704845,0.884543679793943,0.057858503002783064,0.7691333807731271,1777,395,361,6432,0.8866460525210593,0.7202652356049443,12,1.48907249199965,3.552556943595207,281487.39510083536
0.9145470771976796,0.8845882862500796,0.8166281755196305,0.827328029948526,0.8219432821943282,0.9457273128401236,0.9418485425516332,0.9437839424629385,0.8828636123286333,0.05815145744836678,0.7657584355155617,1768,397,369,6430,0.8845882862500796,0.7167840382876531,13,1.5431914649998362,2.9760220883634303,336019.01138775435
0.9152164212405176,0.8805271589813877,0.8273894436519258,0.814225549836219,0.8207547169811321,0.9421367147646116,0.9468287681265564,0.9444769140853302,0.8826158155332311,0.05317123187344368,0.7652785150833731,1740,363,397,6464,0.8805271589813877,0.7179698888539547,14,1.1047011460004796,2.7232167558971603,367212.7816614258
