accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,precision_benign,recall_benign,f1_benign,macro_f1,FAR,MCC,TP,FP,FN,TN,roc_auc,pr_auc,fold,train_time_s,inference_us_per_flow,throughput_flows_s
0.977244841048522,0.977988732568885,0.9289835774522859,0.9794103883949462,0.9535307517084283,0.9934445768772348,0.9765670767428236,0.9849335302806499,0.969232140994539,0.023432923257176334,0.9390529957077219,2093,160,44,6668,0.9942213021391453,0.9738472125843951,0,14.174838574000205,22.863931399830463,43737.01016297726
0.9755716675962075,0.975929503486062,0.9251218431546301,0.9766136576239476,0.9501706484641638,0.992546213476446,0.9752453493481763,0.9838197266346509,0.9669951875494074,0.02475465065182364,0.9346071929505437,2088,169,50,6658,0.993354366768278,0.9705473851429357,1,14.16702222999993,22.498387841686377,44447.629182884804
0.9741215839375349,0.9730499037895397,0.9243098842386465,0.971000935453695,0.9470802919708029,0.9907724363744604,0.9750988721253845,0.9828731728923668,0.9649767324315848,0.024901127874615497,0.9304618248219957,2076,170,62,6657,0.9930788142004255,0.9696208698916805,2,13.954162818999976,23.772728388195837,42065.007586446925
0.9731146809460063,0.975920124743485,0.912532637075718,0.9812821712681329,0.9456595264937994,0.993999399939994,0.970558078218837,0.9821388868302082,0.9638992066620038,0.02944192178116303,0.928909941964756,2097,201,40,6626,0.9930655338546424,0.9687785825513299,3,14.067346867999731,22.963954149910276,43546.50742951023
0.9756804997768853,0.9756758018325623,0.926254997778765,0.9756668226485727,0.9503190519598906,0.9922538358409057,0.9756847810165519,0.9838995568685377,0.9671093044142142,0.024315218983448073,0.9347859925376808,2085,166,52,6661,0.9936044219807957,0.9730879093768995,4,14.025095521999901,22.24533299862606,44953.249297808354
0.9761293920803124,0.9777386886390071,0.9237549581313353,0.9808142255498362,0.9514298683613255,0.9938769414575866,0.9746631517281781,0.9841762792073351,0.9678030737843303,0.02533684827182191,0.9363634554626026,2096,173,41,6655,0.9930746363826014,0.9668008331273473,5,14.09282772000006,23.452103959848834,42640.097524386285
0.9743446737311768,0.9756057531978006,0.9195250659630607,0.9780168381665107,0.9478694469628286,0.9929756389179495,0.9731946682290904,0.9829856487646101,0.9654275478637193,0.026805331770909623,0.9316550703328531,2091,183,47,6644,0.9928957861832653,0.9684308636016962,6,13.311683187000199,37.926217958709344,26366.98447202698
0.9734523145566091,0.973895470620081,0.9188712522045855,0.9747427502338635,0.9459827507943713,0.9919366880692847,0.9730481910062985,0.9824016563146998,0.9641922035545356,0.02695180899370148,0.9291154476173479,2084,184,54,6643,0.9929294252461235,0.9685100954465633,7,12.523509675000241,39.891055214750196,25068.276449860317
0.9761267291387773,0.9756472877826412,0.9286669638876505,0.9747309312119794,0.9511415525114155,0.9919654813271834,0.976563644353303,0.9842043105993504,0.9676729315553829,0.023436355646696938,0.935837940683254,2083,160,54,6667,0.9945074125905569,0.9774992214113527,8,13.479681873999652,39.93331001778085,25041.750847969688
0.9751227130745203,0.9737022662980586,0.9279964221824687,0.970987365465606,0.9490052595472216,0.9907847800237812,0.9764171671305112,0.983548506086315,0.9662768828167683,0.023582832869488795,0.9329831056532111,2075,161,62,6666,0.9939573176202641,0.9729196869117404,9,14.149203989999478,22.813157072741824,43834.35386919089
0.9761293920803124,0.9762919838732802,0.9271434917814305,0.9766027140851661,0.9512306289881495,0.9925528745904081,0.9759812536613942,0.9841973120661646,0.967713970527157,0.02401874633860574,0.9359957338581091,2087,164,50,6664,0.9942347346758743,0.9752017486496529,10,14.70221219799987,22.216859230358494,45010.862680064965
0.9749023982152817,0.975650696630051,0.9222958057395143,0.9770813844714686,0.948898478310243,0.9926865671641791,0.9742200087886334,0.9833666001330672,0.9661325392216551,0.02577999121136663,0.9329651687773332,2089,176,49,6651,0.9930130090682967,0.9680297744790655,11,14.665270766000503,20.851180702694617,47958.914857553806
0.9753485778025656,0.9757830262632701,0.9243027888446215,0.9766136576239476,0.9497384580395725,0.9925439904563078,0.9749523949025927,0.983669548511047,0.9667040032753098,0.025047605097407354,0.9340451116252669,2088,171,50,6656,0.9938655983101269,0.9730677534835382,12,14.02393655800006,22.091704406043313,45265.860054077326
0.9746764837126283,0.9745344515867418,0.9236912156166814,0.9742629854936827,0.9483033477567753,0.9918032786885246,0.9748059176798007,0.9832311442712566,0.9657672460140159,0.02519408232019921,0.9321305464212644,2082,172,55,6655,0.9928783761303407,0.9693792237840209,13,13.94897431299978,22.5307988621304,44383.69034844977
0.9780232039268184,0.9793033578926582,0.9299645390070922,0.9817501169864296,0.9551559298884589,0.9941860465116279,0.9768565987988868,0.985445142223864,0.9703005360561614,0.023143401201113228,0.9412209930059877,2098,158,39,6669,0.9941015329112111,0.9734257790611842,14,14.189994342000318,24.2912659526722,41167.059878573076
