accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,precision_benign,recall_benign,f1_benign,macro_f1,FAR,MCC,TP,FP,FN,TN,roc_auc,pr_auc,fold,train_time_s,inference_us_per_flow,throughput_flows_s
0.9058561070831009,0.8476962445642773,0.8485175202156334,0.7365465605989705,0.7885771543086172,0.9208157524613221,0.9588459285295841,0.939446118524896,0.8640116364167566,0.041154071470415936,0.7314291349517362,1574,281,563,6547,0.9641850192126394,0.9059879783942671,0,16.465977215999374,15.783220970492291,63358.423598678746
0.905521472392638,0.8436801312896312,0.8564329099944782,0.725444340505145,0.7855153203342619,0.9179480011182555,0.9619159220741175,0.939417781274587,0.8624665508044245,0.038084077925882524,0.7295743049195312,1551,260,587,6567,0.9622731744025778,0.8993016816446304,1,16.582310849999885,28.666697267214687,34883.68369326146
0.9063022866703848,0.8477265474414238,0.8511904761904762,0.735734331150608,0.7892624184646262,0.9206126176759871,0.9597187637322396,0.9397590361445783,0.8645107273046022,0.04028123626776036,0.7326341858455616,1573,275,565,6552,0.966626281521549,0.9107248764645771,2,16.856126061000396,28.871629336297847,34636.077803298234
0.9139892904953146,0.8631659067375341,0.8579664570230608,0.7660271408516612,0.8093943139678615,0.9291383219954649,0.960304672623407,0.9444644529280415,0.8769293834479515,0.03969532737659294,0.7561079562730567,1637,271,500,6556,0.966443041574513,0.9138297345633987,3,16.87836965599945,16.645451026337795,60076.47365143294
0.9082998661311914,0.8547694443715219,0.8458705944239874,0.7524567150210576,0.7964338781575037,0.9251026476001699,0.9570821737219862,0.9408207343412527,0.8686273062493781,0.04291782627801377,0.7396184809727528,1608,293,529,6534,0.9633913870707566,0.9062414796922206,4,16.42080496700055,15.091494979928877,66262.48766805162
0.9118795315114333,0.8609737588541662,0.8513302034428795,0.7636874122601778,0.8051307350764677,0.9283484676503972,0.9582601054481547,0.9430671663303546,0.8740989507034111,0.04173989455184534,0.7502580097579249,1632,285,505,6543,0.9683827212071519,0.9170872076763428,5,16.423204155999883,16.314352035674847,61295.72279752726
0.9046291132180703,0.8438973464602868,0.8507381082558775,0.7277829747427502,0.7844718931182254,0.9184417040358744,0.9600117181778234,0.9387667406717755,0.8616193168950004,0.039988281822176654,0.7273498420951984,1556,273,582,6554,0.9614217155976866,0.9002876359848071,6,16.396619101000397,16.86034199667086,59310.77793068811
0.905633017289459,0.8519452353316215,0.8378661087866108,0.7492984097287184,0.7911111111111111,0.9240039699418687,0.9545920609345246,0.9390489913544668,0.865080051232789,0.04540793906547532,0.7323066900557659,1602,310,536,6517,0.96408670355408,0.9055767163457207,7,15.735788349000359,14.87019698827554,67248.60476215975
0.9091923248549755,0.8516584655643838,0.8581483486735246,0.741693963500234,0.7956827309236948,0.9224392300126458,0.9616229676285337,0.9416236374067699,0.8686531841652323,0.03837703237146624,0.7409456527430287,1585,262,552,6565,0.9650345434691551,0.9091045017975814,8,14.839168145000258,14.391974564882915,69483.1689350012
0.9125390450691655,0.8594813225775961,0.8585055643879174,0.7580720636406177,0.805168986083499,0.92694644623428,0.9608905815145745,0.9436133486766398,0.8743911673800694,0.03910941848542552,0.7514723249723833,1620,267,517,6560,0.9678005091265864,0.9139994916764705,9,14.927129404999505,14.861886099908908,67286.21073244057
0.9065253764640268,0.8482963568493189,0.8508914100486223,0.7370145063172672,0.7898696088264794,0.9210008434073658,0.9595782073813708,0.9398938459331516,0.8648817273798155,0.040421792618629174,0.7332765641406138,1575,276,562,6552,0.9643339079169452,0.9072280029850931,10,15.103727410999454,14.748655326294003,67802.79136479602
0.9127718906860011,0.8648243718915554,0.8476923076923077,0.7731524789522919,0.8087084148727984,0.9308624376336422,0.9564962648308188,0.9435052738043636,0.876106844338581,0.04350373516918119,0.75370517571094,1653,297,485,6530,0.967488907673173,0.9134415067461064,11,15.910783565999736,17.28664194086898,57848.1351913587
0.9054099274958171,0.8495500107357253,0.8419936373276776,0.7427502338634238,0.7892644135188867,0.9223054103686962,0.9563497876080269,0.9390191284337696,0.8641417709763282,0.043650212391973045,0.73097296848457,1588,298,550,6529,0.9635129896795903,0.9077512175270931,12,16.021699088999412,16.686557501393175,59928.47835250075
0.9090807675145025,0.8490134789889494,0.8639867841409692,0.7342068320074872,0.7938274728054642,0.9205372132064913,0.9638201259704116,0.9416815742397138,0.867754523522589,0.0361798740295884,0.7400127697067862,1569,247,568,6580,0.9645390090366919,0.9080569069260767,13,15.926177561000259,28.36063810803185,35260.13752549509
0.9049531459170014,0.8459821818717952,0.8474851270957274,0.7332709405708938,0.7862518815855494,0.9198875614898102,0.9586934231726967,0.9388896858413427,0.862570783713446,0.041306576827303355,0.728693731420341,1567,282,570,6545,0.9621902669895244,0.8985990758510262,14,15.278445560999899,23.537715974938735,42485.005812149655
