dataset,model,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,macro_f1,FAR,MCC,roc_auc,pr_auc
UNSW,XGB,0.9196 ± 0.0020,0.9192 ± 0.0020,0.9242 ± 0.0037,0.9072 ± 0.0027,0.9156 ± 0.0020,0.9195 ± 0.0020,0.0689 ± 0.0037,0.8391 ± 0.0040,0.9821 ± 0.0008,0.9817 ± 0.0009
