dataset,model,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,macro_f1,FAR,MCC,roc_auc,pr_auc
E2_UNSW,XGB,0.9228 ± 0.0024,0.8706 ± 0.0041,0.8909 ± 0.0074,0.7708 ± 0.0080,0.8265 ± 0.0057,0.8884 ± 0.0036,0.0296 ± 0.0023,0.7806 ± 0.0071,0.9702 ± 0.0015,0.9260 ± 0.0036
